Gene stable ID,Gene name
ENSGALG00000025459,gga-mir-1451
ENSGALG00000031270,CSK
ENSGALG00000029599,ACVR1B
ENSGALG00000002971,NSD1
ENSGALG00000018262,gga-let-7g
ENSGALG00000010490,DPYSL4
ENSGALG00000018283,gga-mir-138-1
ENSGALG00000003337,EIF3I
ENSGALG00000012408,PSMC6
ENSGALG00000029026,gga-mir-6703
ENSGALG00000027298,gga-mir-6633
ENSGALG00000014818,TRIM45
ENSGALG00000041568,AVL9
ENSGALG00000025550,gga-mir-1774
ENSGALG00000032619,SYPL2
ENSGALG00000039951,TRAP1
ENSGALG00000025425,gga-mir-199b
ENSGALG00000010811,LGMN
ENSGALG00000012446,ELFN2
ENSGALG00000013753,DOK6
ENSGALG00000025562,gga-mir-1767
ENSGALG00000025882,BUD13
ENSGALG00000008529,FASTKD2
ENSGALG00000015068,GPR6
ENSGALG00000004679,AKAP10
ENSGALG00000025264,gga-mir-1573
ENSGALG00000017119,TNFRSF19
ENSGALG00000015543,MRPL50
ENSGALG00000042669,gga-mir-1808
ENSGALG00000033634,TDRD5
ENSGALG00000008211,ACP2
ENSGALG00000025479,gga-mir-1795
ENSGALG00000031112,COL5A2
ENSGALG00000028539,TRAPPC3L
ENSGALG00000025224,gga-mir-1683
ENSGALG00000018256,gga-mir-190a
ENSGALG00000015442,FSD1L
ENSGALG00000033074,ARID2
ENSGALG00000035329,gga-mir-7452
ENSGALG00000035734,IKZF4
ENSGALG00000033337,gga-mir-1453
ENSGALG00000015468,TSTD3
ENSGALG00000016224,MAOA
ENSGALG00000006782,MRPL46
ENSGALG00000025218,gga-mir-1681
ENSGALG00000026591,GNG12
ENSGALG00000021791,gga-mir-144
ENSGALG00000046082,FAM181B
ENSGALG00000007315,PSMD6
ENSGALG00000016296,GFRAL
ENSGALG00000039538,CLDND1
ENSGALG00000000505,KCNH6
ENSGALG00000029322,FBXO39
ENSGALG00000004140,SH3BP4
ENSGALG00000012845,MYLK4
ENSGALG00000025862,TMEM26
ENSGALG00000003474,MED20
ENSGALG00000005998,RRAS2
ENSGALG00000034826,CXorf65
ENSGALG00000011329,AFDN
ENSGALG00000040665,METTL6
ENSGALG00000011250,ASIC4
ENSGALG00000045884,IFN-A
ENSGALG00000042794,ZFAND1
ENSGALG00000007707,TRAPPC4
ENSGALG00000030384,KLC4
ENSGALG00000041884,MFSD6
ENSGALG00000002159,ACOX1
ENSGALG00000017021,ATP7B
ENSGALG00000029211,FKBP6
ENSGALG00000009826,CLGN
ENSGALG00000015450,RAB2A
ENSGALG00000005035,KAT6B
ENSGALG00000003118,ADGRA2
ENSGALG00000036259,EPG5
ENSGALG00000001445,FABP6
ENSGALG00000029020,PLPP4
ENSGALG00000008274,CRBN
ENSGALG00000009081,ZNF106
ENSGALG00000042365,CARD10
ENSGALG00000015080,SLC24A2
ENSGALG00000037487,WBP1
ENSGALG00000026392,PIPOX
ENSGALG00000010611,CFAP97
ENSGALG00000007974,NUP85
ENSGALG00000031960,Lef-1
ENSGALG00000029408,BAZ1B
ENSGALG00000006629,RBP4
ENSGALG00000002106,CLCC1
ENSGALG00000010106,ERI3
ENSGALG00000027611,MRPL54
ENSGALG00000007095,CUL2
ENSGALG00000002556,NGF
ENSGALG00000005531,MRGBP
ENSGALG00000009619,GPR176
ENSGALG00000006422,KLHL22
ENSGALG00000028437,TRIM62
ENSGALG00000035237,MAP3K20
ENSGALG00000017200,MTMR2
ENSGALG00000002762,UHRF1BP1
ENSGALG00000027635,NME3
ENSGALG00000014765,TRIM23
ENSGALG00000031348,SPPL2A
ENSGALG00000016563,ASB9
ENSGALG00000040424,SCNN1A
ENSGALG00000006612,ASXL1
ENSGALG00000007310,CEP164
ENSGALG00000015331,GNE
ENSGALG00000041556,GPATCH8
ENSGALG00000006912,CPEB3
ENSGALG00000034809,CELA1
ENSGALG00000046248,ELMOD3
ENSGALG00000009500,VPS50
ENSGALG00000001486,ZAP70
ENSGALG00000030548,OSBP
ENSGALG00000026953,TMEM207
ENSGALG00000002843,RILP
ENSGALG00000011365,WDR20
ENSGALG00000033079,RRAGC
ENSGALG00000028595,CCNO
ENSGALG00000007161,LRRK2
ENSGALG00000043053,DAO
ENSGALG00000029632,CHST13
ENSGALG00000007610,CDC23
ENSGALG00000030087,ACTL6B
ENSGALG00000039169,MLH1
ENSGALG00000039942,CTBP1
ENSGALG00000044814,CCDC14
ENSGALG00000040259,DHPS
ENSGALG00000027973,CATHL1
ENSGALG00000027700,FLAD1
ENSGALG00000004171,RNF111
ENSGALG00000010331,MME
ENSGALG00000042804,SAMD4B
ENSGALG00000002138,HYAL2
ENSGALG00000003816,NT5C1A
ENSGALG00000043885,CFAP45
ENSGALG00000027860,CISD2
ENSGALG00000029382,BARX2B
ENSGALG00000003550,ARHGAP40
ENSGALG00000016633,HMBOX1
ENSGALG00000001219,PIGU
ENSGALG00000005330,SNCAIP
ENSGALG00000036452,CDK5RAP3
ENSGALG00000013123,PLCZ1
ENSGALG00000001512,KCND3
ENSGALG00000031629,RPS6KB2
ENSGALG00000008613,NDUFA1
ENSGALG00000017025,CKAP2
ENSGALG00000007125,PARD3
ENSGALG00000000853,SLC2A8
ENSGALG00000001533,TSNAXIP1
ENSGALG00000003233,ASH2L
ENSGALG00000012545,CYTIP
ENSGALG00000040832,CFD
ENSGALG00000005062,FoxN4
ENSGALG00000000892,IL10
ENSGALG00000016420,SH3KBP1
ENSGALG00000037991,H1FX
ENSGALG00000002132,KCNIP1
ENSGALG00000008465,SORCS1
ENSGALG00000009246,ACBD3
ENSGALG00000021529,GP1BB
ENSGALG00000027124,gga-mir-6570
ENSGALG00000010180,GLIS3
ENSGALG00000004798,MPRIP
ENSGALG00000009896,TRERF1
ENSGALG00000025300,gga-mir-1772
ENSGALG00000013683,ARID1B
ENSGALG00000026589,gga-mir-6663
ENSGALG00000008666,CTLA4
ENSGALG00000012710,NCS1
ENSGALG00000026876,gga-mir-1757
ENSGALG00000011406,NTN4
ENSGALG00000001637,PSMD5
ENSGALG00000011770,UMPS
ENSGALG00000007709,RTFDC1
ENSGALG00000028126,gga-mir-6631
ENSGALG00000006898,EIF4ENIF1
ENSGALG00000017199,MAML2
ENSGALG00000007691,ARMC9
ENSGALG00000005797,COL20A1
ENSGALG00000018266,gga-let-7a-1
ENSGALG00000039011,DPYS
ENSGALG00000040929,C15orf62
ENSGALG00000034918,REX1BD
ENSGALG00000018288,gga-mir-1a-2
ENSGALG00000025156,gga-mir-1615
ENSGALG00000009802,ANGEL2
ENSGALG00000036097,CDH18
ENSGALG00000041709,gga-mir-1608
ENSGALG00000040877,UBALD2
ENSGALG00000025806,gga-mir-1613
ENSGALG00000014410,CSTB
ENSGALG00000005933,SLC5A11
ENSGALG00000008716,FLRT3
ENSGALG00000007714,NMUR1
ENSGALG00000025438,gga-mir-1600
ENSGALG00000001428,EFHD1
ENSGALG00000006512,HSPA8
ENSGALG00000006088,DCTN5
ENSGALG00000009153,COPA
ENSGALG00000003636,FBLIM1
ENSGALG00000025949,gga-mir-6685
ENSGALG00000006891,ITIH5
ENSGALG00000007515,SFRP5
ENSGALG00000025437,gga-mir-762
ENSGALG00000010794,MEOX2
ENSGALG00000006925,CCP110
ENSGALG00000013272,PRMT8
ENSGALG00000036130,gga-mir-1785
ENSGALG00000033597,ADAMTS13
ENSGALG00000033056,gga-mir-383
ENSGALG00000005519,TLL2
ENSGALG00000015216,SYK
ENSGALG00000045165,C1orf109
ENSGALG00000021732,gga-mir-383
ENSGALG00000010553,AIMP1
ENSGALG00000017132,XPO4
ENSGALG00000041233,FAM84B
ENSGALG00000040451,Telomerase-vert
ENSGALG00000035923,MTMR11
ENSGALG00000031331,PKIG
ENSGALG00000025665,SNORD19B
ENSGALG00000006804,ODF2L
ENSGALG00000015683,GNG10
ENSGALG00000002222,NOC2L
ENSGALG00000021743,SNORA22
ENSGALG00000003532,DDX5
ENSGALG00000000247,WDR36
ENSGALG00000037527,TNPO2
ENSGALG00000030162,IQGAP1
ENSGALG00000026056,SNORD39
ENSGALG00000005352,GATA5
ENSGALG00000015495,Pit1W
ENSGALG00000013090,LOXL4
ENSGALG00000017845,SNORA16
ENSGALG00000007699,RPS25
ENSGALG00000020836,FAM237A
ENSGALG00000009075,CD99L2
ENSGALG00000005028,TOP3A
ENSGALG00000021656,PTPN22
ENSGALG00000005796,XBP1
ENSGALG00000039433,SCARNA15
ENSGALG00000004342,ORC6
ENSGALG00000024485,BET1
ENSGALG00000000611,PPP1R15B
ENSGALG00000025614,SCARNA15
ENSGALG00000007945,CRYAB
ENSGALG00000035730,SNORD89
ENSGALG00000023199,HNRNPDL
ENSGALG00000011531,APAF1
ENSGALG00000033857,NAT8B
ENSGALG00000039252,SNORD89
ENSGALG00000024480,TIMMDC1
ENSGALG00000003163,GNAO1
ENSGALG00000034821,LMAN1
ENSGALG00000025284,SNORD89
ENSGALG00000035557,BARX1B
ENSGALG00000025607,7SK
ENSGALG00000005407,AGL
ENSGALG00000016363,ACP1
ENSGALG00000000599,MARCH2
ENSGALG00000017097,MTIF3
ENSGALG00000017926,7SK
ENSGALG00000008615,LTK
ENSGALG00000024676,7SK
ENSGALG00000003226,APOBEC2
ENSGALG00000010785,ACOT11
ENSGALG00000031380,DENND3
ENSGALG00000028040,7SK
ENSGALG00000008589,GPR1
ENSGALG00000023083,KIAA1958
ENSGALG00000016569,FANCB
ENSGALG00000024970,7SK
ENSGALG00000007680,ENKUR
ENSGALG00000031018,RNF165
ENSGALG00000025413,7SK
ENSGALG00000012076,TIFA
ENSGALG00000002836,PEX14
ENSGALG00000017212,GPR83
ENSGALG00000001835,SCNN1D
ENSGALG00000017930,7SK
ENSGALG00000016462,MYCN
ENSGALG00000031980,GNG7
ENSGALG00000025193,7SK
ENSGALG00000045289,MAB21L2
ENSGALG00000034597,faf
ENSGALG00000001437,NTM
ENSGALG00000025597,7SK
ENSGALG00000036056,gga-mir-6579-1
ENSGALG00000004282,RCAN3
ENSGALG00000000364,STC1
ENSGALG00000011168,C12orf29
ENSGALG00000015142,DSG2
ENSGALG00000014766,HAO2
ENSGALG00000027248,Metazoa_SRP
ENSGALG00000027333,gga-mir-6713
ENSGALG00000010795,ISPD
ENSGALG00000027365,HIVEP3
ENSGALG00000031657,IFITM10
ENSGALG00000039018,Metazoa_SRP
ENSGALG00000037412,gga-mir-6648-2
ENSGALG00000021647,NRTN
ENSGALG00000033541,FRMPD4
ENSGALG00000005676,TTC28
ENSGALG00000005086,PLAU
ENSGALG00000026904,Metazoa_SRP
ENSGALG00000001407,ADAMTS15
ENSGALG00000021734,gga-mir-490
ENSGALG00000017076,B3GLCT
ENSGALG00000012045,SLC12A8
ENSGALG00000036739,UBE2L3
ENSGALG00000028832,gga-mir-6648-1
ENSGALG00000029094,Metazoa_SRP
ENSGALG00000002990,PRELID1
ENSGALG00000007557,RUBCN
ENSGALG00000017388,YY1
ENSGALG00000039682,HCLS1
ENSGALG00000026144,Metazoa_SRP
ENSGALG00000009868,ZNF330
ENSGALG00000021039,HKDC1
ENSGALG00000025922,gga-mir-6700
ENSGALG00000028887,Metazoa_SRP
ENSGALG00000034344,MTHFD2
ENSGALG00000031186,MEI1
ENSGALG00000033082,gga-mir-130a
ENSGALG00000024572,SNORA54
ENSGALG00000031375,CHST7
ENSGALG00000015960,RPIA
ENSGALG00000018292,gga-mir-1a-1
ENSGALG00000013659,NOX3
ENSGALG00000008348,PDIA3
ENSGALG00000035432,gga-mir-6617
ENSGALG00000001229,SKI
ENSGALG00000034961,gga-mir-6710
ENSGALG00000016664,NEIL2
ENSGALG00000011068,COBLL1
ENSGALG00000004176,ATOX1
ENSGALG00000014684,ERAP1
ENSGALG00000002514,SFPQ
ENSGALG00000014931,RAB28
ENSGALG00000025385,gga-mir-1690
ENSGALG00000016557,BMX
ENSGALG00000012321,MAP4K5
ENSGALG00000029694,SNTA1
ENSGALG00000033781,FEN1
ENSGALG00000000975,C1orf174
ENSGALG00000027758,gga-mir-6673
ENSGALG00000013437,GAN
ENSGALG00000041331,RRP12
ENSGALG00000006190,FHL1
ENSGALG00000030523,faf
ENSGALG00000027019,gga-mir-6591
ENSGALG00000040084,MRS2
ENSGALG00000034352,MRPL43
ENSGALG00000025737,gga-mir-3524b
ENSGALG00000037352,SOX14
ENSGALG00000046204,R3HDML
ENSGALG00000017153,RDX
ENSGALG00000031131,VIRMA
ENSGALG00000018264,gga-let-7d
ENSGALG00000002477,B3GALT2
ENSGALG00000033594,gga-mir-1623
ENSGALG00000040000,ERO1B
ENSGALG00000009586,IRAK4
ENSGALG00000024318,TMEM200B
ENSGALG00000025239,gga-mir-1623
ENSGALG00000019211,MAEL
ENSGALG00000003661,SETX
ENSGALG00000036976,DALRD3
ENSGALG00000011099,FAP
ENSGALG00000002203,FGF-18
ENSGALG00000038411,CENPL
ENSGALG00000041784,gga-mir-7442
ENSGALG00000004002,LYPLA2
ENSGALG00000042641,PATL1
ENSGALG00000042453,gga-mir-7442
ENSGALG00000010674,DCTD
ENSGALG00000025474,gga-mir-1735
ENSGALG00000021213,UBE2D1
ENSGALG00000021802,gga-mir-456
ENSGALG00000018303,gga-mir-100
ENSGALG00000003103,MST1R
ENSGALG00000012364,PPIL4
ENSGALG00000025275,gga-mir-1553
ENSGALG00000011267,EFHB
ENSGALG00000031940,ORMDL2
ENSGALG00000011650,NIFK
ENSGALG00000025152,gga-mir-1714
ENSGALG00000031387,YWHAZ
ENSGALG00000016586,CCDC25
ENSGALG00000035461,CHORDC1
ENSGALG00000013893,MNS1
ENSGALG00000002673,GRPEL2
ENSGALG00000015338,QRSL1
ENSGALG00000038054,FAM175B
ENSGALG00000020922,C1orf21
ENSGALG00000028041,DKK2
ENSGALG00000042576,gga-mir-6574
ENSGALG00000021727,gga-mir-153
ENSGALG00000004920,TRUB2
ENSGALG00000001157,DENND1A
ENSGALG00000025243,gga-mir-1675
ENSGALG00000025208,gga-mir-1800
ENSGALG00000006250,TRAPPC2L
ENSGALG00000013708,CYB5A
ENSGALG00000025555,gga-mir-1773
ENSGALG00000038440,COQ10B
ENSGALG00000026500,gga-mir-6678
ENSGALG00000026121,gga-mir-6581
ENSGALG00000030643,VANGL2
ENSGALG00000009003,SNAP25
ENSGALG00000029137,gga-mir-6554
ENSGALG00000028345,RHBDL1
ENSGALG00000018254,gga-mir-16-1
ENSGALG00000018332,gga-mir-128-1
ENSGALG00000028790,DNASE2B
ENSGALG00000034573,ABCF2
ENSGALG00000020975,TMEM233
ENSGALG00000018235,gga-mir-29a
ENSGALG00000013846,ARFGEF3
ENSGALG00000014736,KEL
ENSGALG00000007045,ADGRA1
ENSGALG00000024498,gga-mir-214
ENSGALG00000018258,gga-mir-7-2
ENSGALG00000021665,GTF2I
ENSGALG00000030063,MALT1
ENSGALG00000002849,DER
ENSGALG00000028536,MPEG1
ENSGALG00000018281,gga-mir-148a
ENSGALG00000025240,gga-mir-1661
ENSGALG00000042213,AP1B1
ENSGALG00000041955,LRRC56
ENSGALG00000017189,C11orf70
ENSGALG00000007481,HACD3
ENSGALG00000025255,gga-mir-1562
ENSGALG00000034858,gga-let-7a-3
ENSGALG00000010909,PRKG2
ENSGALG00000012481,TNFAIP6
ENSGALG00000008520,EIF4G1
ENSGALG00000012619,PRDM4
ENSGALG00000018322,gga-mir-206
ENSGALG00000032832,DNAJC16
ENSGALG00000018240,gga-let-7a-3
ENSGALG00000025442,gga-mir-1637
ENSGALG00000008579,OIP5
ENSGALG00000010542,PAPSS1
ENSGALG00000002987,SERPINF2
ENSGALG00000032830,SEPT7
ENSGALG00000007543,APCDD1L
ENSGALG00000016276,KHDRBS2
ENSGALG00000025226,gga-mir-1726
ENSGALG00000030959,gga-mir-1458
ENSGALG00000025229,gga-mir-1558
ENSGALG00000025198,gga-mir-1708
ENSGALG00000019290,SLC6A12
ENSGALG00000002442,ANKS4B
ENSGALG00000026707,gga-mir-6701
ENSGALG00000037494,Wnt8c
ENSGALG00000025190,gga-mir-1646
ENSGALG00000025569,gga-mir-1578
ENSGALG00000026086,CRYBB2
ENSGALG00000007157,FAM46D
ENSGALG00000013768,PHACTR2
ENSGALG00000025184,gga-mir-1666
ENSGALG00000025332,gga-mir-1695
ENSGALG00000030291,IRF9
ENSGALG00000027460,gga-mir-6621
ENSGALG00000005422,PDLIM1
ENSGALG00000007001,TLR4
ENSGALG00000031350,KCNE4
ENSGALG00000007599,AMER1
ENSGALG00000018279,gga-mir-26a
ENSGALG00000010938,KLHL7
ENSGALG00000018331,gga-mir-10b
ENSGALG00000035085,gga-mir-1651
ENSGALG00000006211,BCL2L1
ENSGALG00000021721,gga-mir-451
ENSGALG00000013180,SLC6A18
ENSGALG00000026550,gga-mir-1745
ENSGALG00000021737,gga-mir-365-2
ENSGALG00000001959,HENMT1
ENSGALG00000018328,gga-mir-103-2
ENSGALG00000008658,ZNHIT6
ENSGALG00000001419,DAB2IP
ENSGALG00000046299,CNKSR1
ENSGALG00000036969,KLHL14
ENSGALG00000028228,gga-mir-6639
ENSGALG00000026164,gga-mir-6575
ENSGALG00000038399,PLEKHA6
ENSGALG00000026405,gga-mir-6712
ENSGALG00000029701,INO80D
ENSGALG00000026551,gga-mir-6569
ENSGALG00000025163,gga-mir-1627
ENSGALG00000031942,gga-mir-1612
ENSGALG00000027408,TMEM121B
ENSGALG00000016356,TDRP
ENSGALG00000025149,gga-mir-1663
ENSGALG00000015002,MRPS27
ENSGALG00000026375,gga-mir-1594
ENSGALG00000018321,gga-mir-133b
ENSGALG00000040594,GNPDA1
ENSGALG00000004324,SETD1B
ENSGALG00000025447,gga-mir-1719
ENSGALG00000025299,gga-mir-1792
ENSGALG00000035417,TCEB1
ENSGALG00000001689,SCAMP2
ENSGALG00000037035,gga-mir-7472
ENSGALG00000011801,ESR2
ENSGALG00000028701,gga-mir-6680
ENSGALG00000043535,RIPK2
ENSGALG00000036819,ARHGDIG
ENSGALG00000025330,gga-mir-1783
ENSGALG00000035578,RBM6
ENSGALG00000010867,TACSTD2
ENSGALG00000018295,gga-mir-200b
ENSGALG00000007289,CLPX
ENSGALG00000014372,SLC34A2
ENSGALG00000035346,gga-mir-6579-2
ENSGALG00000008860,LONRF3
ENSGALG00000018301,gga-mir-30e
ENSGALG00000003445,MGST3
ENSGALG00000012754,PAH
ENSGALG00000001603,NARF
ENSGALG00000034876,PDP1
ENSGALG00000021653,IFT22
ENSGALG00000010837,ASB5
ENSGALG00000035867,ELF5
ENSGALG00000039032,FJX1
ENSGALG00000039681,HIF3A
ENSGALG00000027644,gga-mir-6610
ENSGALG00000015247,GPR161
ENSGALG00000006826,KLHL25
ENSGALG00000018327,gga-mir-218-1
ENSGALG00000014833,RPL37
ENSGALG00000037633,WIPF2
ENSGALG00000000215,DCP2
ENSGALG00000025181,gga-mir-1778
ENSGALG00000042159,SLITRK3
ENSGALG00000015283,CEP57L1
ENSGALG00000001918,DNAJB5
ENSGALG00000009553,SMC4
ENSGALG00000014967,SV2C
ENSGALG00000001558,MOV10
ENSGALG00000005332,CACNA1D
ENSGALG00000009693,CPXM2
ENSGALG00000032206,MARVELD1
ENSGALG00000014508,CD38
ENSGALG00000038995,GRIA4
ENSGALG00000005822,KCNQ2
ENSGALG00000036991,WDR83OS
ENSGALG00000001084,ATP8B3
ENSGALG00000041153,FAM109A
ENSGALG00000034939,PITPNM1
ENSGALG00000007244,SIRT4
ENSGALG00000013098,MGST1
ENSGALG00000010618,SLC30A6
ENSGALG00000043329,PTMA
ENSGALG00000011533,XRCC3
ENSGALG00000041152,MOGS
ENSGALG00000033530,GRN
ENSGALG00000001733,LRIG2
ENSGALG00000025577,gga-mir-1794
ENSGALG00000043496,gga-mir-1762
ENSGALG00000007753,POLL
ENSGALG00000031266,DISP2
ENSGALG00000028961,gga-mir-6657
ENSGALG00000014939,GFM2
ENSGALG00000008287,PSMD10
ENSGALG00000025566,gga-mir-1551
ENSGALG00000021952,gga-mir-10a
ENSGALG00000027560,gga-mir-3536
ENSGALG00000012890,DGKI
ENSGALG00000036396,DPM3
ENSGALG00000025176,gga-mir-1768
ENSGALG00000007211,CDH22
ENSGALG00000004749,TMEM11
ENSGALG00000004740,TMOD2
ENSGALG00000027179,gga-mir-6632
ENSGALG00000018308,gga-let-7k
ENSGALG00000012414,GNPNAT1
ENSGALG00000042886,CACNG7
ENSGALG00000018319,gga-mir-30a
ENSGALG00000041116,gga-mir-3607
ENSGALG00000002564,RGS4
ENSGALG00000007675,CXCR5
ENSGALG00000032712,gga-mir-7446
ENSGALG00000025473,gga-mir-1596
ENSGALG00000015119,SS18
ENSGALG00000006486,RPP30
ENSGALG00000025538,gga-mir-1585
ENSGALG00000025440,gga-mir-1797
ENSGALG00000013045,TUBA8B
ENSGALG00000018284,gga-mir-128-2
ENSGALG00000018318,gga-mir-215
ENSGALG00000005958,TRIM66
ENSGALG00000040897,TUNAR
ENSGALG00000043587,CCDC88A
ENSGALG00000000402,LOXL2
ENSGALG00000009248,HSPA12A
ENSGALG00000025561,gga-mir-1643
ENSGALG00000028877,gga-mir-6577
ENSGALG00000002506,SPSB1
ENSGALG00000025187,gga-mir-1707
ENSGALG00000026030,gga-mir-6679
ENSGALG00000004304,TCF12
ENSGALG00000025508,gga-mir-1703
ENSGALG00000014054,GRK6
ENSGALG00000012263,NEMF
ENSGALG00000016510,KRTCAP3
ENSGALG00000031699,NEDD1
ENSGALG00000004037,DNA2
ENSGALG00000006430,MED15
ENSGALG00000025339,SNORA26
ENSGALG00000013862,OLIG3
ENSGALG00000014368,APOA5
ENSGALG00000032746,Enpp2
ENSGALG00000027148,HOXA11-AS1_2
ENSGALG00000015287,LNP1
ENSGALG00000014713,DDX4
ENSGALG00000026321,SNORA17
ENSGALG00000006317,ING5
ENSGALG00000016313,GCLC
ENSGALG00000003082,DPH1
ENSGALG00000016357,PRDX4
ENSGALG00000028494,gga-mir-6651
ENSGALG00000017159,ATM
ENSGALG00000025661,SNORA17
ENSGALG00000025788,CACNB1
ENSGALG00000044293,IGSF10
ENSGALG00000043662,NDRG4
ENSGALG00000000607,GPR37L1
ENSGALG00000012024,MKL1
ENSGALG00000004793,NXN
ENSGALG00000013506,MED24
ENSGALG00000040847,EDQM3
ENSGALG00000028049,gga-mir-6559
ENSGALG00000000259,PSMF1
ENSGALG00000025238,gga-mir-1570
ENSGALG00000015026,TRAF3IP2
ENSGALG00000035207,TDO2
ENSGALG00000001956,OLFML3
ENSGALG00000013565,CHD4
ENSGALG00000028017,EFCAB2
ENSGALG00000040905,NTAN1
ENSGALG00000026123,gga-mir-6601
ENSGALG00000023760,CHIA
ENSGALG00000016529,CDKL5
ENSGALG00000015021,TMEM174
ENSGALG00000025360,gga-mir-1791
ENSGALG00000041123,DSTYK
ENSGALG00000012941,CDH12
ENSGALG00000011966,RANGAP1
ENSGALG00000027005,gga-mir-6693
ENSGALG00000032223,CCDC97
ENSGALG00000016595,TRIM35
ENSGALG00000013569,SEC61B
ENSGALG00000020745,RHO
ENSGALG00000012388,PCMT1
ENSGALG00000017366,DPM1
ENSGALG00000035845,JPH1
ENSGALG00000038940,FBXO43
ENSGALG00000026034,RGS17
ENSGALG00000005292,KLHL40
ENSGALG00000007307,USP7
ENSGALG00000006786,SYTL4
ENSGALG00000038330,ATG9B
ENSGALG00000011635,TFCP2L1
ENSGALG00000029298,F5
ENSGALG00000038559,CD8A
ENSGALG00000016323,PDK3
ENSGALG00000012791,TBXAS1
ENSGALG00000027777,CNN2
ENSGALG00000035777,FAM212A
ENSGALG00000031461,CTDP1
ENSGALG00000003681,TOP1
ENSGALG00000032925,STK40
ENSGALG00000017242,FZD4
ENSGALG00000004978,MYO15A
ENSGALG00000042309,CHURC1
ENSGALG00000033500,PDCD6IP
ENSGALG00000002790,ABLIM3
ENSGALG00000043825,NISCH
ENSGALG00000034618,DCAF13
ENSGALG00000042419,KCTD17
ENSGALG00000041461,DNMT3B
ENSGALG00000012629,ZNF367
ENSGALG00000040264,C2orf82
ENSGALG00000015860,UBE3D
ENSGALG00000016202,HSF2BP
ENSGALG00000036920,SLC22A5
ENSGALG00000002723,ANKS1A
ENSGALG00000009388,SUSD4
ENSGALG00000005083,SLC5A10
ENSGALG00000004309,GDAP1L1
ENSGALG00000001653,MANEAL
ENSGALG00000011391,AMN
ENSGALG00000002958,DNER
ENSGALG00000040921,RRM2B
ENSGALG00000015294,ADGRG7
ENSGALG00000014701,RAP1GAP
ENSGALG00000007199,TRIAP1
ENSGALG00000005139,CLTC
ENSGALG00000002764,ATP1B3
ENSGALG00000010043,RBKS
ENSGALG00000001036,ELAC2
ENSGALG00000011560,PACRG
ENSGALG00000007711,RPL4
ENSGALG00000008621,NRP2
ENSGALG00000002968,ZNF341
ENSGALG00000000613,RAB11B
ENSGALG00000013149,MOCOS
ENSGALG00000016332,MCPH1
ENSGALG00000037642,SLC23A1
ENSGALG00000015970,COL9A1
ENSGALG00000040880,EDN3
ENSGALG00000007098,KIF21A
ENSGALG00000001118,NEK6
ENSGALG00000004339,PDE8B
ENSGALG00000008852,DNAJC19
ENSGALG00000040016,PPP1CA
ENSGALG00000026776,TIGAR
ENSGALG00000029508,SMIM19
ENSGALG00000030034,G6PC
ENSGALG00000012894,CHRM2
ENSGALG00000040735,BLOC1S6
ENSGALG00000041635,CAMK2D
ENSGALG00000001661,SLC22A7
ENSGALG00000020647,LDLRAD1
ENSGALG00000001684,SEC14L1
ENSGALG00000004230,LIPC
ENSGALG00000010932,NUDT9
ENSGALG00000041114,GOLGA4
ENSGALG00000005842,GDPD2
ENSGALG00000030546,CLEC19A
ENSGALG00000037989,IL10R2
ENSGALG00000040335,CEBPZ
ENSGALG00000023547,PCIF1
ENSGALG00000009844,ACTC1
ENSGALG00000030319,AVPI1
ENSGALG00000008908,NEUROD1
ENSGALG00000032308,LRMDA
ENSGALG00000010232,VRTN
ENSGALG00000008740,POT1
ENSGALG00000036471,RFTN2
ENSGALG00000007435,RAB18
ENSGALG00000042052,PPIL2
ENSGALG00000013726,AIRC
ENSGALG00000039872,PDLIM4
ENSGALG00000010567,RAB3B
ENSGALG00000012453,EPC2
ENSGALG00000012350,TDRD7
ENSGALG00000026328,MIEN1
ENSGALG00000034030,L3MBTL3
ENSGALG00000042184,ALDH4A1
ENSGALG00000005198,RPS6KB1
ENSGALG00000026159,PDLIM7
ENSGALG00000026948,ADD2
ENSGALG00000001282,GABRD
ENSGALG00000040492,LONP1
ENSGALG00000013273,SPX
ENSGALG00000036441,WIPF1
ENSGALG00000035156,DCTN1
ENSGALG00000005982,KLHL13
ENSGALG00000026957,SEMA4G
ENSGALG00000031281,GTF3C2
ENSGALG00000003821,RAMP1
ENSGALG00000005840,DENND5A
ENSGALG00000037377,TULP4
ENSGALG00000016022,RUNX1
ENSGALG00000012856,WRNIP1
ENSGALG00000038714,NDUFB7
ENSGALG00000026733,FFAR4
ENSGALG00000006802,LAMB2
ENSGALG00000002205,FBRSL1
ENSGALG00000008026,SPATA2
ENSGALG00000030455,JAZF1
ENSGALG00000004932,ATG7
ENSGALG00000011117,AGT
ENSGALG00000016094,SFXN5
ENSGALG00000005200,ADRM1
ENSGALG00000017170,ALKBH8
ENSGALG00000009018,TMEM87A
ENSGALG00000010237,NPC2
ENSGALG00000032599,ZNF384
ENSGALG00000041969,MTSS1
ENSGALG00000035482,SEC24B
ENSGALG00000012613,FBP1
ENSGALG00000006087,GPC3
ENSGALG00000004663,ARFGEF2
ENSGALG00000015923,MTO1
ENSGALG00000013598,SCGN
ENSGALG00000005622,ARF5
ENSGALG00000019979,DYNLT1
ENSGALG00000026846,JMJD7
ENSGALG00000029588,BAZ2A
ENSGALG00000004623,AGTRAP
ENSGALG00000003687,OGFOD2
ENSGALG00000030164,ECH1
